126,100000,"BBIX Tokyo"
716,100000,"IX Australia Sydney (NSW-IX): NSW-IX"
2,100000,"Equinix Chicago"
1668,100000,"CIX-ATL"
204,100000,"Any2East"
62,100000,"CATNIX"
2588,100000,"DE-CIX Chennai: DE-CIX Chennai Peering LAN"
359,100000,"France-IX Paris"
23,100000,"NYIIX Los Angeles"
2088,100000,"PhillyIX"
3,100000,"Equinix Dallas"
13,200000,"SIX Seattle: MTU 1500"
564,100000,"JPIX OSAKA"
63,100000,"ESpanix Madrid Lower LAN"
2167,100000,"Extreme IX Kolkata: Extreme IX LAN"
3512,100000,"Frys-IX"
1150,100000,"DE-CIX Istanbul: DE-CIX Istanbul Peering LAN"
3512,100000,"Frys-IX"
2289,100000,"Equinix Bogota: Equinix IX - BG Metro"
1464,100000,"Equinix Helsinki: Equinix IX - HE Metro"
71,100000,"NIX.CZ: Public peering VLAN"
713,100000,"Peering.cz"
909,100000,"BBIX Singapore"
592,10000,"NAPAfrica IX Johannesburg: Peering"
2585,10000,"STLIX: Main"
4000,10000,"AF-CIX"
2531,100000,"DE-CIX Lisbon: DE-CIX Lisbon Peering LAN"
95,100000,"JPNAP Tokyo: Peering"
98,100000,"FICIX 2 (Helsinki): IPv4+IPv6 MTU 1500"
1786,100000,"Extreme IX Chennai: Extreme IX LAN"
639,100000,"YYCIX"
72,100000,"GigaPIX - LAN 1: LAN1"
2467,100000,"BBIX Thailand: Main"
948,100000,"Equinix Osaka"
3378,10000,"DE-CIX Chicago"
3775,100000,"DE-CIX Phoenix"
804,100000,"DE-CIX New York: DE-CIX New York Peering LAN"
4274,100000,"BBIX Manila"
804,100000,"DE-CIX New York: DE-CIX New York Peering LAN"
35,100000,"MIX-IT"
513,100000,"IX Australia Melbourne (VIC-IX): VIC-IX"
2569,100000,"NL-ix 2"
3739,10000,"PITER-IX Frankfurt"
4018,100000,"SAIX Saudi Arabia Jeddah"
564,100000,"JPIX OSAKA"
3352,100000,"STUIX"
145,100000,"JPNAP Osaka"
145,100000,"JPNAP Osaka"
355,100000,"CANIX Montreal"
4371,10000,"Oman-IX"
4150,100000,"PIT - Argentina - Buenos Aires"
267,100000,"DRF IX"
31,100000,"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
158,100000,"Equinix Singapore"
33,100000,"CIXP"
24,100000,"TorIX"
1317,100000,"NIXI Kolkata"
2569,100000,"NL-ix 2"
4059,100000,"ONIX"
4211,100000,"Equinix Mumbai"
355,100000,"CANIX Montreal"
4351,100000,"PIT AR"
355,100000,"CANIX Montreal"
4783,100000,"IL-IX"
2345,100000,"GetaFIX Manila: Main"
