74,10000,"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
387,100000,"INEX LAN2"
64,100000,"NL-ix: Main"
64,100000,"NL-ix: Main"
488,100000,"IXPN Lagos"
488,100000,"IXPN Lagos"
64,200000,"NL-ix: Main"
236,100000,"KIXP - Nairobi: Peering LAN"
236,100000,"KIXP - Nairobi: Peering LAN"
91,100000,"MegaIX Dusseldorf"
91,100000,"MegaIX Dusseldorf"
777,100000,"LINX NoVA"
1812,10000,"Asteroid Amsterdam: Asteroid Amsterdam Peering LAN"
270,100000,"InterLAN-IX: InterLAN Peering Network"
804,100000,"DE-CIX New York: DE-CIX New York Peering LAN"
165,100000,"NWAX: Primary Peering VLAN"
165,100000,"NWAX: Primary Peering VLAN"
22,100000,"Digital Realty Atlanta"
33,10000,"CIXP"
73,10000,"MegaIX Munich"
73,10000,"MegaIX Munich"
18,300000,"LINX LON1: Main"
83,20000,"NIX1"
1419,20000,"SIX Stavanger"
1419,20000,"SIX Stavanger"
832,100000,"DE-CIX Mumbai: DE-CIX Mumbai Peering LAN"
948,100000,"Equinix Osaka"
948,100000,"Equinix Osaka"
2633,10000,"Equinix Barcelona: Equinix IX - BA Metro"
786,100000,"BBIX Osaka"
1998,100000,"Equinix Frankfurt: Equinix IX - FR Metro"
977,100000,"AKL-IX (Auckland NZ): AKL-IX"
121,100000,"Namex Rome: VLAN Peering"
121,100000,"Namex Rome: VLAN Peering"
331,100000,"BIX.BG: Main"
59,200000,"BNIX"
50,100000,"VIX"
880,100000,"France-IX Marseille"
2849,30000,"GigaPIX - LAN 2: LAN2"
446,200000,"MICE: Shared Peering"
446,200000,"MICE: Shared Peering"
142,100000,"Any2West"
2569,400000,"NL-ix 2"
2631,100000,"Manama IX: Main"
239,100000,"ChIX"
239,100000,"ChIX"
565,100000,"Boston Internet Exchange"
94,200000,"Equinix Sydney"
303,20000,"CIX"
676,100000,"MegaIX Frankfurt"
1150,100000,"DE-CIX Istanbul: DE-CIX Istanbul Peering LAN"
1150,100000,"DE-CIX Istanbul: DE-CIX Istanbul Peering LAN"
1214,100000,"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
60,100000,"SwissIX: Peering"
355,100000,"CANIX Montreal"
5,100000,"Equinix San Jose"
125,300000,"Equinix Hong Kong"
167,100000,"Equinix Tokyo"
780,100000,"MegaIX Sydney: MegaIX"
172,20000,"STHIX - Stockholm: STH Peering"
564,100000,"JPIX OSAKA"
779,100000,"MegaIX Melbourne: MegaIX"
78,20000,"DIX: DIX LAN"
3788,100000,"AR-IX Cabase - Argentina"
3788,100000,"AR-IX Cabase - Argentina"
255,100000,"Equinix Paris: Equinix IX - PA Metro"
1925,10000,"Equinix Milan: Equinix IX - ML Metro"
1207,100000,"IX-Denver: IX-Denver Fabric"
71,100000,"NIX.CZ: Public peering VLAN"
713,100000,"Peering.cz"
2631,100000,"Manama IX: Main"
1627,200000,"Extreme IX Mumbai: Extreme IX"
863,100000,"VANIX"
1323,100000,"Extreme IX Delhi: Extreme IX LAN"
2628,10000,"center3 IX Jeddah: Main"
2628,10000,"center3 IX Jeddah: Main"
129,100000,"JINX: JINX Peering"
129,100000,"JINX: JINX Peering"
344,10000,"CINX: CINX Peering"
344,10000,"CINX: CINX Peering"
2588,10000,"DE-CIX Chennai: DE-CIX Chennai Peering LAN"
2588,10000,"DE-CIX Chennai: DE-CIX Chennai Peering LAN"
95,100000,"JPNAP Tokyo: Peering"
716,400000,"IX Australia Sydney (NSW-IX): NSW-IX"
2761,100000,"EdgeIX - Sydney: Main"
2761,100000,"EdgeIX - Sydney: Main"
225,100000,"THAILAND IX (TH-IX)"
225,100000,"THAILAND IX (TH-IX)"
270,100000,"InterLAN-IX: InterLAN Peering Network"
1006,100000,"DET-iX"
1006,100000,"DET-iX"
2762,100000,"EdgeIX - Melbourne: Main"
2762,100000,"EdgeIX - Melbourne: Main"
781,100000,"MegaIX Brisbane: MegaIX"
2718,100000,"EdgeIX - Perth: Main"
2718,100000,"EdgeIX - Perth: Main"
2587,20000,"DE-CIX Delhi: DE-CIX Delhi Peering LAN"
2587,20000,"DE-CIX Delhi: DE-CIX Delhi Peering LAN"
3184,10000,"SEECIX"
3184,10000,"SEECIX"
2476,100000,"JKT-IX: Main"
2476,100000,"JKT-IX: Main"
2572,100000,"Digital Realty Ashburn: Main"
1623,20000,"AMS-IX Mumbai"
1998,100000,"Equinix Frankfurt: Equinix IX - FR Metro"
482,100000,"TPIX PL"
829,100000,"SLIX - Salt Lake City Internet Exchange"
829,100000,"SLIX - Salt Lake City Internet Exchange"
1668,100000,"CIX-ATL"
1668,100000,"CIX-ATL"
1786,200000,"Extreme IX Chennai: Extreme IX LAN"
984,100000,"MegaIX Auckland: MegaIX"
429,100000,"SGIX: Peering LAN"
119,100000,"Equinix São Paulo: Equinix IX - SP Metro"
119,100000,"Equinix São Paulo: Equinix IX - SP Metro"
2289,100000,"Equinix Bogota: Equinix IX - BG Metro"
2289,100000,"Equinix Bogota: Equinix IX - BG Metro"
3212,100000,"Equinix Rio de Janeiro"
3212,100000,"Equinix Rio de Janeiro"
3446,10000,"DE-CIX Barcelona"
699,100000,"NetIX: NetIX"
2756,100000,"EdgeIX - Brisbane: Main"
2756,100000,"EdgeIX - Brisbane: Main"
576,100000,"IX Australia Brisbane (QLD-IX): QLD-IX"
21,100000,"IX Australia Perth (WA-IX): WA-IX"
2031,100000,"Equinix Amsterdam: Equinix IX - AM Metro"
1997,100000,"Equinix London: Equinix IX - LD Metro"
53,100000,"LONAP: LON0"
415,100000,"IX.br (PTT.br) Campinas: ATM/MPLA"
1026,100000,"Equinix Melbourne"
2685,10000,"Equinix Seoul: Equinix IX - SL Metro"
2685,10000,"Equinix Seoul: Equinix IX - SL Metro"
909,100000,"BBIX Singapore"
1449,100000,"BBIX Hong Kong"
2381,20000,"AMS-IX Lagos: Main"
2381,20000,"AMS-IX Lagos: Main"
1785,10000,"Extreme IX Hyderabad: Extreme IX LAN"
481,100000,"THINX Warsaw"
198,10000,"NIXI Delhi"
198,10000,"NIXI Delhi"
235,100000,"NIXI Chennai"
235,100000,"NIXI Chennai"
226,100000,"Any2Chicago"
226,100000,"Any2Chicago"
1207,100000,"IX-Denver: IX-Denver Fabric"
11,100000,"Equinix Seattle"
11,100000,"Equinix Seattle"
2819,10000,"QIX Qatar: Main"
3775,100000,"DE-CIX Phoenix"
3775,100000,"DE-CIX Phoenix"
3958,100000,"1-IX EU"
3473,10000,"DE-CIX Kuala Lumpur"
3789,100000,"ERA-IX Amsterdam"
2131,10000,"Equinix Lisbon: Equinix IX - LS Metro"
3880,10000,"PIT - Colombia - Bogota"
3880,10000,"PIT - Colombia - Bogota"
204,100000,"Any2East"
204,100000,"Any2East"
3352,100000,"STUIX"
3352,100000,"STUIX"
3812,100000,"EG-IX"
3812,100000,"EG-IX"
3958,100000,"1-IX EU"
3403,10000,"NAPAfrica MAPS Johannesburg"
3403,10000,"NAPAfrica MAPS Johannesburg"
710,100000,"IX.br (PTT.br) Fortaleza: ATM/MPLA"
710,100000,"IX.br (PTT.br) Fortaleza: ATM/MPLA"
4,100000,"Equinix Los Angeles"
4163,100000,"EdgeNXT"
4163,100000,"EdgeNXT"
4047,100000,"Digital Edge EPIX Jakarta"
4047,100000,"Digital Edge EPIX Jakarta"
3789,100000,"ERA-IX Amsterdam"
4604,100000,"CANIX Quebec city"
4604,100000,"CANIX Quebec city"
4260,100000,"Grand Rapids Internet Exchange (GRR-iX)"
4260,100000,"Grand Rapids Internet Exchange (GRR-iX)"
3378,100000,"DE-CIX Chicago"
3378,100000,"DE-CIX Chicago"
4818,100000,"KOIX"
4818,100000,"KOIX"
267,100000,"DRF IX"
809,100000,"OmahaIX"
809,100000,"OmahaIX"
224,100000,"NIXI Mumbai"
2627,100000,"Equinix Perth: Main"
2627,100000,"Equinix Perth: Main"
4525,100000,"DE-CIX Mexico"
4525,100000,"DE-CIX Mexico"
4231,100000,"LINX Nairobi"
4231,100000,"LINX Nairobi"
4007,100000,"AMS-IX Hyderabad"
4007,100000,"AMS-IX Hyderabad"
916,100000,"CitraIX Yogyakarta"
4262,100000,"EdgeIX - Auckland"
4051,100000,"PIT MX"
4051,100000,"PIT MX"
2531,100000,"DE-CIX Lisbon: DE-CIX Lisbon Peering LAN"
4262,100000,"EdgeIX - Auckland"
4274,100000,"BBIX Manila"
4274,100000,"BBIX Manila"
