299,100000,"NIX.SK"
1150,200000,"DE-CIX Istanbul: DE-CIX Istanbul Peering LAN"
954,400000,"FL-IX"
125,400000,"Equinix Hong Kong"
142,400000,"Any2West"
95,200000,"JPNAP Tokyo: Peering"
270,200000,"InterLAN-IX: InterLAN Peering Network"
954,300000,"FL-IX"
2868,200000,"Netnod Copenhagen BLUE -- MTU9K: 9K-BLUE"
193,200000,"Netnod Copenhagen GREEN -- MTU9K: 9K-GREEN"
4051,200000,"PIT MX"
4051,200000,"PIT MX"
948,100000,"Equinix Osaka"
2036,200000,"MEX-IX McAllen: McAllen Peering LAN"
145,200000,"JPNAP Osaka"
2145,40000,"KG-IX Bishkek: peering network"
178,300000,"IX.br (PTT.br) Brasília: ATM/MPLA"
240,400000,"MINAP Milan: MINAP"
35,400000,"MIX-IT"
100,300000,"MSK-IX Moscow: MSK-IX peering network"
100,300000,"MSK-IX Moscow: MSK-IX peering network"
1627,300000,"Extreme IX Mumbai: Extreme IX"
832,200000,"DE-CIX Mumbai: DE-CIX Mumbai Peering LAN"
42,400000,"HKIX: HKIX Peering LAN"
42,400000,"HKIX: HKIX Peering LAN"
1323,300000,"Extreme IX Delhi: Extreme IX LAN"
965,100000,"MegaIX Singapore"
491,400000,"EPIX.Katowice"
474,400000,"EPIX.Warszawa"
2454,100000,"CSL Thai-IX Malaysia: THAI-IX"
1514,200000,"PIT Santiago - PIT Chile: LAN"
716,200000,"IX Australia Sydney (NSW-IX): NSW-IX"
576,100000,"IX Australia Brisbane (QLD-IX): QLD-IX"
513,200000,"IX Australia Melbourne (VIC-IX): VIC-IX"
691,20000,"IX Australia Adelaide (SA-IX): SA-IX"
984,100000,"MegaIX Auckland: MegaIX"
2558,100000,"NYIIX Philadelphia"
1627,300000,"Extreme IX Mumbai: Extreme IX"
832,200000,"DE-CIX Mumbai: DE-CIX Mumbai Peering LAN"
716,100000,"IX Australia Sydney (NSW-IX): NSW-IX"
1514,400000,"PIT Santiago - PIT Chile: LAN"
344,100000,"CINX: CINX Peering"
2088,100000,"PhillyIX"
107,40000,"MSK-IX Saint-Petersburg: MSK-IX Saint-Petersburg peering network"
107,40000,"MSK-IX Saint-Petersburg: MSK-IX Saint-Petersburg peering network"
429,200000,"SGIX: Peering LAN"
177,500000,"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
355,200000,"CANIX Montreal"
1785,100000,"Extreme IX Hyderabad: Extreme IX LAN"
969,300000,"NAPAfrica IX Durban"
167,300000,"Equinix Tokyo"
1249,200000,"DE-CIX Dallas: DE-CIX Dallas Peering LAN"
1627,300000,"Extreme IX Mumbai: Extreme IX"
26,200000,"AMS-IX"
869,100000,"Ohio IX: Ohio IX Public Peering LAN"
126,200000,"BBIX Tokyo"
2476,400000,"JKT-IX: Main"
387,200000,"INEX LAN2"
1790,40000,"GREX"
249,600000,"KCIX"
14,200000,"NYIIX New York"
1627,400000,"Extreme IX Mumbai: Extreme IX"
1323,200000,"Extreme IX Delhi: Extreme IX LAN"
786,100000,"BBIX Osaka"
83,100000,"NIX1"
1786,100000,"Extreme IX Chennai: Extreme IX LAN"
762,100000,"DO-IX"
2467,20000,"BBIX Thailand: Main"
1623,100000,"AMS-IX Mumbai"
804,100000,"DE-CIX New York: DE-CIX New York Peering LAN"
710,200000,"IX.br (PTT.br) Fortaleza: ATM/MPLA"
171,900000,"IX.br (PTT.br) São Paulo: ATM/MPLA"
429,200000,"SGIX: Peering LAN"
1623,40000,"AMS-IX Mumbai"
212,400000,"Stuttgart-IX: PeeringLAN"
30,200000,"JPIX TOKYO"
88,100000,"IAIX"
2102,400000,"MMIX Yangon: MMIX YGN Peering LAN"
1023,10000,"CRIX: Peering LAN"
1006,800000,"DET-iX"
832,100000,"DE-CIX Mumbai: DE-CIX Mumbai Peering LAN"
224,200000,"NIXI Mumbai"
3472,100000,"DE-CIX ASEAN"
94,200000,"Equinix Sydney"
3473,100000,"DE-CIX Kuala Lumpur"
225,200000,"THAILAND IX (TH-IX)"
2587,100000,"DE-CIX Delhi: DE-CIX Delhi Peering LAN"
2588,100000,"DE-CIX Chennai: DE-CIX Chennai Peering LAN"
2588,100000,"DE-CIX Chennai: DE-CIX Chennai Peering LAN"
655,100000,"Giganet IXN: Global exchange"
429,100000,"SGIX: Peering LAN"
1999,400000,"PIT-IX: Peering-1500"
1999,400000,"PIT-IX: Peering-1500"
1577,100000,"Kolkata IX: Main"
863,200000,"VANIX"
43,10000,"TWIX"
2658,20000,"EdgeIX - Adelaide: Main"
1317,20000,"NIXI Kolkata"
2167,100000,"Extreme IX Kolkata: Extreme IX LAN"
13,400000,"SIX Seattle: MTU 1500"
95,300000,"JPNAP Tokyo: Peering"
126,300000,"BBIX Tokyo"
1249,200000,"DE-CIX Dallas: DE-CIX Dallas Peering LAN"
1668,400000,"CIX-ATL"
325,100000,"Digital Realty New York"
2589,20000,"DE-CIX Kolkata: DE-CIX Kolkata Peering LAN"
235,100000,"NIXI Chennai"
52,10000,"KINX"
1668,300000,"CIX-ATL"
198,100000,"NIXI Delhi"
2569,500000,"NL-ix 2"
564,200000,"JPIX OSAKA"
3775,100000,"DE-CIX Phoenix"
158,500000,"Equinix Singapore"
35,100000,"MIX-IT"
142,200000,"Any2West"
2088,100000,"PhillyIX"
3,300000,"Equinix Dallas"
5,100000,"Equinix San Jose"
2,400000,"Equinix Chicago"
17,100000,"Equinix Miami"
2149,100000,"PITER-IX Saint-Petersburg: SPB_PEERING_VLAN"
565,100000,"Boston Internet Exchange"
248,200000,"DE-CIX Munich: DE-CIX Munich Peering LAN"
5,100000,"Equinix San Jose"
2289,100000,"Equinix Bogota: Equinix IX - BG Metro"
3378,100000,"DE-CIX Chicago"
95,100000,"JPNAP Tokyo: Peering"
2552,1000,"BDIXP: Peering LAN"
2541,4000,"CAMIX Douala: Main"
2362,100000,"KIXP-Mombasa: Main"
22,300000,"Digital Realty Atlanta"
177,800000,"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
3813,100000,"Extreme IX Bangalore"
74,100000,"DE-CIX Hamburg: DE-CIX Hamburg Peering LAN"
1214,200000,"DE-CIX Dusseldorf: DE-CIX Dusseldorf Peering LAN"
55,200000,"BIX"
3366,40000,"Aqaba IX"
119,200000,"Equinix São Paulo: Equinix IX - SP Metro"
909,100000,"BBIX Singapore"
210,300000,"IIX-Jakarta"
2476,400000,"JKT-IX: Main"
1449,100000,"BBIX Hong Kong"
1207,400000,"IX-Denver: IX-Denver Fabric"
21,100000,"IX Australia Perth (WA-IX): WA-IX"
4047,100000,"Digital Edge EPIX Jakarta"
4189,100000,"MMIX Mandalay"
359,200000,"France-IX Paris"
2737,100000,"CXC Jakarta"
198,100000,"NIXI Delhi"
592,600000,"NAPAfrica IX Johannesburg: Peering"
3880,200000,"PIT - Colombia - Bogota"
1668,300000,"CIX-ATL"
4232,10000,"AMS-IX Bangkok"
70,300000,"Netnod Stockholm GREEN -- MTU1500: STH-A -- MTU1500"
2741,100000,"QCIX: Main"
53,200000,"LONAP: LON0"
705,200000,"IX.br (PTT.br) Recife: ATM/MPLA"
175,200000,"IX.br (PTT.br) Florianópolis: ATM/MPLA"
2680,400000,"PIT - Peru - Lima: Main"
1,200000,"Equinix Ashburn"
2,400000,"Equinix Chicago"
12,100000,"Equinix New York"
17,200000,"Equinix Miami"
429,300000,"SGIX: Peering LAN"
1869,100000,"STHIX - Copenhagen: CPH Peering"
2353,100000,"PR-IX: Main"
4091,100000,"MEX-IX El Paso"
1786,200000,"Extreme IX Chennai: Extreme IX LAN"
1449,100000,"BBIX Hong Kong"
3185,100000,"BBIX US-West"
909,100000,"BBIX Singapore"
4,100000,"Equinix Los Angeles"
3800,100000,"AMS-IX Singapore"
2741,100000,"QCIX: Main"
909,100000,"BBIX Singapore"
4211,100000,"Equinix Mumbai"
4211,100000,"Equinix Mumbai"
2761,400000,"EdgeIX - Sydney: Main"
2476,300000,"JKT-IX: Main"
3880,200000,"PIT - Colombia - Bogota"
4205,100000,"GNM-IX SG"
4274,400000,"BBIX Manila"
556,300000,"IX.br (PTT.br) Salvador: ATM/MPLA"
1449,100000,"BBIX Hong Kong"
4491,100000,"CL-IX"
3774,100000,"AMS-IX Kolkata"
63,100000,"ESpanix Madrid Lower LAN"
4007,100000,"AMS-IX Hyderabad"
3170,100000,"DCI Indonesia DCI-IX"
18,400000,"LINX LON1: Main"
592,400000,"NAPAfrica IX Johannesburg: Peering"
358,100000,"GNM-IX"
358,100000,"GNM-IX"
1088,100000,"Global-IX"
4302,200000,"IRAQ-IXP"
4150,100000,"PIT - Argentina - Buenos Aires"
64,100000,"NL-ix: Main"
64,100000,"NL-ix: Main"
909,100000,"BBIX Singapore"
4411,100000,"DE-CIX Jakarta"
4411,100000,"DE-CIX Jakarta"
4622,100000,"GraniteIX"
2830,100000,"MUS-IX: Main"
3352,100000,"STUIX"
4262,100000,"EdgeIX - Auckland"
53,400000,"LONAP: LON0"
1668,200000,"CIX-ATL"
358,100000,"GNM-IX"
358,100000,"GNM-IX"
4653,100000,"LINX Mombasa"
4449,300000,"AIX"
779,100000,"MegaIX Melbourne: MegaIX"
4639,100000,"Equinix Jakarta"
610,100000,"DINX: DINX Peering"
33,40000,"CIXP"
4176,200000,"PIT Honduras"
3348,0,"JPNAP Fukuoka"
3190,100000,"BBIX Amsterdam"
1627,300000,"Extreme IX Mumbai: Extreme IX"
3958,200000,"1-IX EU"
2572,100000,"Digital Realty Ashburn: Main"
556,100000,"IX.br (PTT.br) Salvador: ATM/MPLA"
1277,100000,"DE-CIX Madrid: DE-CIX Madrid Peering LAN"
4351,100000,"PIT AR"
3512,100000,"Frys-IX"
810,10000,"CIVIX"
3607,100000,"SONIX Stockholm"
4220,100000,"JKT-IX Surabaya"
4642,100000,"DE-CIX Sao Paulo"
4599,100000,"DE-CIX Houston"
598,100000,"NIXI Hyderabad"
2718,100000,"EdgeIX - Perth: Main"
2762,100000,"EdgeIX - Melbourne: Main"
2756,100000,"EdgeIX - Brisbane: Main"
178,100000,"IX.br (PTT.br) Brasília: ATM/MPLA"
710,600000,"IX.br (PTT.br) Fortaleza: ATM/MPLA"
4377,200000,"MIX Roma"
210,100000,"IIX-Jakarta"
4796,100000,"CIX-NoVA"
2587,100000,"DE-CIX Delhi: DE-CIX Delhi Peering LAN"
4525,100000,"DE-CIX Mexico"
2588,100000,"DE-CIX Chennai: DE-CIX Chennai Peering LAN"
488,400000,"IXPN Lagos"
2627,100000,"Equinix Perth: Main"
2918,100000,"Giganet IXN Warsaw: Warsaw local exchange"
173,100000,"IX.br (PTT.br) Porto Alegre: ATM/MPLA"
1418,200000,"TIX Tromsø"
4573,100000,"DarIX"
1150,100000,"DE-CIX Istanbul: DE-CIX Istanbul Peering LAN"
226,0,"Any2Chicago"
129,400000,"JINX: JINX Peering"
1088,100000,"Global-IX"
