64,400000,"NL-ix: Main"
429,200000,"SGIX: Peering LAN"
429,200000,"SGIX: Peering LAN"
1249,200000,"DE-CIX Dallas: DE-CIX Dallas Peering LAN"
1249,200000,"DE-CIX Dallas: DE-CIX Dallas Peering LAN"
35,300000,"MIX-IT"
35,300000,"MIX-IT"
1323,100000,"Extreme IX Delhi: Extreme IX LAN"
1323,100000,"Extreme IX Delhi: Extreme IX LAN"
977,100000,"AKL-IX (Auckland NZ): AKL-IX"
977,100000,"AKL-IX (Auckland NZ): AKL-IX"
355,200000,"CANIX Montreal"
909,400000,"BBIX Singapore"
63,100000,"ESpanix Madrid Lower LAN"
1146,100000,"ESpanix Madrid Upper LAN"
1997,100000,"Equinix London: Equinix IX - LD Metro"
1997,100000,"Equinix London: Equinix IX - LD Metro"
64,200000,"NL-ix: Main"
592,100000,"NAPAfrica IX Johannesburg: Peering"
2588,100000,"DE-CIX Chennai: DE-CIX Chennai Peering LAN"
2588,100000,"DE-CIX Chennai: DE-CIX Chennai Peering LAN"
14,100000,"NYIIX New York"
583,100000,"LINX Manchester"
583,100000,"LINX Manchester"
48,200000,"INEX LAN1: INEX LAN1"
48,200000,"INEX LAN1: INEX LAN1"
869,100000,"Ohio IX: Ohio IX Public Peering LAN"
869,100000,"Ohio IX: Ohio IX Public Peering LAN"
2167,10000,"Extreme IX Kolkata: Extreme IX LAN"
50,100000,"VIX"
50,100000,"VIX"
587,200000,"UAE-IX: UAE-IX Peering LAN"
322,10000,"Digital Realty Dallas"
322,10000,"Digital Realty Dallas"
249,100000,"KCIX"
17,100000,"Equinix Miami"
832,200000,"DE-CIX Mumbai: DE-CIX Mumbai Peering LAN"
832,200000,"DE-CIX Mumbai: DE-CIX Mumbai Peering LAN"
1786,100000,"Extreme IX Chennai: Extreme IX LAN"
1786,100000,"Extreme IX Chennai: Extreme IX LAN"
2585,100000,"STLIX: Main"
597,100000,"NAPAfrica IX Cape Town"
597,100000,"NAPAfrica IX Cape Town"
249,100000,"KCIX"
64,100000,"NL-ix: Main"
155,100000,"SFMIX"
2761,400000,"EdgeIX - Sydney: Main"
1668,200000,"CIX-ATL"
119,100000,"Equinix São Paulo: Equinix IX - SP Metro"
235,10000,"NIXI Chennai"
235,10000,"NIXI Chennai"
1277,100000,"DE-CIX Madrid: DE-CIX Madrid Peering LAN"
1277,100000,"DE-CIX Madrid: DE-CIX Madrid Peering LAN"
145,200000,"JPNAP Osaka"
145,200000,"JPNAP Osaka"
2680,200000,"PIT - Peru - Lima: Main"
3512,100000,"Frys-IX"
240,100000,"MINAP Milan: MINAP"
248,100000,"DE-CIX Munich: DE-CIX Munich Peering LAN"
240,100000,"MINAP Milan: MINAP"
1514,300000,"PIT Santiago - PIT Chile: LAN"
1514,300000,"PIT Santiago - PIT Chile: LAN"
64,400000,"NL-ix: Main"
1514,300000,"PIT Santiago - PIT Chile: LAN"
1149,100000,"DE-CIX Marseille: DE-CIX Marseille Peering LAN"
165,100000,"NWAX: Primary Peering VLAN"
2345,100000,"GetaFIX Manila: Main"
2345,100000,"GetaFIX Manila: Main"
250,100000,"MyIX"
250,100000,"MyIX"
121,200000,"Namex Rome: VLAN Peering"
121,200000,"Namex Rome: VLAN Peering"
98,100000,"FICIX 2 (Helsinki): IPv4+IPv6 MTU 1500"
98,100000,"FICIX 2 (Helsinki): IPv4+IPv6 MTU 1500"
267,10000,"DRF IX"
267,10000,"DRF IX"
2797,10000,"CHC-IX (Christchurch NZ): CHC-IX"
2797,10000,"CHC-IX (Christchurch NZ): CHC-IX"
2718,100000,"EdgeIX - Perth: Main"
2718,100000,"EdgeIX - Perth: Main"
2761,400000,"EdgeIX - Sydney: Main"
2756,100000,"EdgeIX - Brisbane: Main"
2756,100000,"EdgeIX - Brisbane: Main"
639,200000,"YYCIX"
2658,10000,"EdgeIX - Adelaide: Main"
2658,10000,"EdgeIX - Adelaide: Main"
2762,100000,"EdgeIX - Melbourne: Main"
2762,100000,"EdgeIX - Melbourne: Main"
225,10000,"THAILAND IX (TH-IX)"
1025,100000,"BKNIX (Thailand): Bangkok"
1025,100000,"BKNIX (Thailand): Bangkok"
3568,10000,"WLG-IX (Wellington NZ)"
3568,10000,"WLG-IX (Wellington NZ)"
299,200000,"NIX.SK"
1785,10000,"Extreme IX Hyderabad: Extreme IX LAN"
1785,10000,"Extreme IX Hyderabad: Extreme IX LAN"
204,100000,"Any2East"
2572,10000,"Digital Realty Ashburn: Main"
2572,10000,"Digital Realty Ashburn: Main"
72,100000,"GigaPIX - LAN 1: LAN1"
55,200000,"BIX"
713,200000,"Peering.cz"
359,100000,"France-IX Paris"
359,100000,"France-IX Paris"
880,100000,"France-IX Marseille"
344,100000,"CINX: CINX Peering"
129,100000,"JINX: JINX Peering"
691,20000,"IX Australia Adelaide (SA-IX): SA-IX"
691,20000,"IX Australia Adelaide (SA-IX): SA-IX"
2467,100000,"BBIX Thailand: Main"
21,100000,"IX Australia Perth (WA-IX): WA-IX"
21,100000,"IX Australia Perth (WA-IX): WA-IX"
3880,200000,"PIT - Colombia - Bogota"
2569,400000,"NL-ix 2"
2569,400000,"NL-ix 2"
4259,100000,"Accra Internet Exchange LBG"
4211,100000,"Equinix Mumbai"
4274,100000,"BBIX Manila"
4274,100000,"BBIX Manila"
224,100000,"NIXI Mumbai"
198,100000,"NIXI Delhi"
1317,10000,"NIXI Kolkata"
598,10000,"NIXI Hyderabad"
52,100000,"KINX"
52,100000,"KINX"
226,100000,"Any2Chicago"
863,100000,"VANIX"
1207,200000,"IX-Denver: IX-Denver Fabric"
1514,300000,"PIT Santiago - PIT Chile: LAN"
4211,100000,"Equinix Mumbai"
3185,100000,"BBIX US-West"
3185,100000,"BBIX US-West"
710,100000,"IX.br (PTT.br) Fortaleza: ATM/MPLA"
55,200000,"BIX"
3735,400000,"PhIX"
3735,400000,"PhIX"
3774,10000,"AMS-IX Kolkata"
3774,10000,"AMS-IX Kolkata"
4007,10000,"AMS-IX Hyderabad"
587,200000,"UAE-IX: UAE-IX Peering LAN"
4007,10000,"AMS-IX Hyderabad"
4262,100000,"EdgeIX - Auckland"
3788,200000,"AR-IX Cabase - Argentina"
3788,200000,"AR-IX Cabase - Argentina"
4262,100000,"EdgeIX - Auckland"
4150,200000,"PIT - Argentina - Buenos Aires"
3378,100000,"DE-CIX Chicago"
3378,100000,"DE-CIX Chicago"
4051,200000,"PIT MX"
4051,200000,"PIT MX"
4525,100000,"DE-CIX Mexico"
4525,100000,"DE-CIX Mexico"
662,200000,"Ninja-IX Phoenix: Production"
909,400000,"BBIX Singapore"
3473,10000,"DE-CIX Kuala Lumpur"
3473,10000,"DE-CIX Kuala Lumpur"
158,800000,"Equinix Singapore"
158,800000,"Equinix Singapore"
177,400000,"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
177,400000,"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
177,400000,"IX.br (PTT.br) Rio de Janeiro: ATM/MPLA"
4770,100000,"PIT Lima - PIT Chile"
4770,100000,"PIT Lima - PIT Chile"
174,100000,"IX.br (PTT.br) Curitiba: ATM/MPLA"
174,100000,"IX.br (PTT.br) Curitiba: ATM/MPLA"
3512,100000,"Frys-IX"
4820,100000,"Chile IX by PIT.net"
4820,100000,"Chile IX by PIT.net"
4599,100000,"DE-CIX Houston"
87,100000,"BCIX: BCIX Peering LAN"
87,100000,"BCIX: BCIX Peering LAN"
4263,100000,"DE-CIX Hyderabad"
2299,500000,"SAIX Saudi Arabia Riyadh"
2299,500000,"SAIX Saudi Arabia Riyadh"
710,100000,"IX.br (PTT.br) Fortaleza: ATM/MPLA"
2587,100000,"DE-CIX Delhi: DE-CIX Delhi Peering LAN"
2587,100000,"DE-CIX Delhi: DE-CIX Delhi Peering LAN"
235,10000,"NIXI Chennai"
235,10000,"NIXI Chennai"
178,100000,"IX.br (PTT.br) Brasília: ATM/MPLA"
178,100000,"IX.br (PTT.br) Brasília: ATM/MPLA"
2589,100000,"DE-CIX Kolkata: DE-CIX Kolkata Peering LAN"
1668,200000,"CIX-ATL"
