63,30000,"ESpanix Madrid Lower LAN"
452,100000,"BIX Jakarta"
359,100000,"France-IX Paris"
2680,200000,"PIT - Peru - Lima: Main"
2299,100000,"SAIX Saudi Arabia Riyadh"
3428,200000,"TRUE-IX"
4047,200000,"Digital Edge EPIX Jakarta"
125,200000,"Equinix Hong Kong"
3428,200000,"TRUE-IX"
710,100000,"IX.br (PTT.br) Fortaleza: ATM/MPLA"
429,400000,"SGIX: Peering LAN"
909,400000,"BBIX Singapore"
4205,100000,"GNM-IX SG"
3812,100000,"EG-IX"
125,200000,"Equinix Hong Kong"
1449,200000,"BBIX Hong Kong"
4274,100000,"BBIX Manila"
375,20000,"OpenIXP / NiCE"
880,100000,"France-IX Marseille"
2476,100000,"JKT-IX: Main"
429,300000,"SGIX: Peering LAN"
158,400000,"Equinix Singapore"
3440,20000,"Borneo-IX"
4232,10000,"AMS-IX Bangkok"
909,400000,"BBIX Singapore"
2345,100000,"GetaFIX Manila: Main"
4033,100000,"ODIX Omadata"
4047,100000,"Digital Edge EPIX Jakarta"
429,400000,"SGIX: Peering LAN"
31,200000,"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
31,200000,"DE-CIX Frankfurt: DE-CIX Frankfurt Peering LAN"
3958,100000,"1-IX EU"
3512,100000,"Frys-IX"
3185,100000,"BBIX US-West"
1514,200000,"PIT Santiago - PIT Chile: LAN"
3170,100000,"DCI Indonesia DCI-IX"
2737,100000,"CXC Jakarta"
64,100000,"NL-ix: Main"
3880,200000,"PIT - Colombia - Bogota"
4271,20000,"Pakistan Internet Exchange (PIE) Karachi"
592,100000,"NAPAfrica IX Johannesburg: Peering"
4518,20000,"CXC Denpasar"
3788,100000,"AR-IX Cabase - Argentina"
126,100000,"BBIX Tokyo"
126,100000,"BBIX Tokyo"
30,100000,"JPIX TOKYO"
30,100000,"JPIX TOKYO"
95,100000,"JPNAP Tokyo: Peering"
3800,100000,"AMS-IX Singapore"
4167,100000,"MHK-IX"
4449,100000,"AIX"
64,100000,"NL-ix: Main"
2476,100000,"JKT-IX: Main"
2836,100000,"SNS-IX: Main"
4625,100000,"Hong Kong Global Internet Exchange"
2345,100000,"GetaFIX Manila: Main"
4274,100000,"BBIX Manila"
250,200000,"MyIX"
786,100000,"BBIX Osaka"
3722,100000,"BBIX Fukuoka"
954,100000,"FL-IX"
1025,100000,"BKNIX (Thailand): Bangkok"
2467,100000,"BBIX Thailand: Main"
4302,100000,"IRAQ-IXP"
916,100000,"CitraIX Yogyakarta"
4525,100000,"DE-CIX Mexico"
5,100000,"Equinix San Jose"
2102,100000,"MMIX Yangon: MMIX YGN Peering LAN"
4189,100000,"MMIX Mandalay"
18,100000,"LINX LON1: Main"
4774,100000,"OMNIIX INDONESIA"
4371,100000,"Oman-IX"
3721,100000,"JPIX FUKUOKA"
358,100000,"GNM-IX"
488,100000,"IXPN Lagos"
2631,100000,"Manama IX: Main"
358,100000,"GNM-IX"
3,100000,"Equinix Dallas"
863,100000,"VANIX"
4478,200000,"center3 IX Riyadh"
52,100000,"KINX"
53,100000,"LONAP: LON0"
1668,100000,"CIX-ATL"
4639,100000,"Equinix Jakarta"
240,100000,"MINAP Milan: MINAP"
909,200000,"BBIX Singapore"
909,200000,"BBIX Singapore"
4715,100000,"Doha IX"
676,0,"MegaIX Frankfurt"
4362,0,"MegaIX Miami"
4000,100000,"AF-CIX"
655,100000,"Giganet IXN: Global exchange"
2918,100000,"Giganet IXN Warsaw: Warsaw local exchange"
4262,100000,"EdgeIX - Auckland"
35,100000,"MIX-IT"
2516,100000,"BDIX: Main"
13,100000,"SIX Seattle: MTU 1500"
2381,100000,"AMS-IX Lagos: Main"
3812,100000,"EG-IX"
2345,100000,"GetaFIX Manila: Main"
210,100000,"IIX-Jakarta"
4274,100000,"BBIX Manila"
4150,100000,"PIT - Argentina - Buenos Aires"
4985,100000,"ERA-IX Paris"
4630,100000,"ERA-IX Frankfurt"
2819,100000,"QIX Qatar: Main"
2680,200000,"PIT - Peru - Lima: Main"
3880,200000,"PIT - Colombia - Bogota"
597,100000,"NAPAfrica IX Cape Town"
2145,100000,"KG-IX Bishkek: peering network"
4705,100000,"nine"
88,100000,"IAIX"
4606,100000,"AMS-IX Manila"
2299,100000,"SAIX Saudi Arabia Riyadh"
1449,200000,"BBIX Hong Kong"
1449,200000,"BBIX Hong Kong"
4163,100000,"EdgeNXT"
3379,100000,"PCTA-IX Luzon"
